image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,96.33104157447815,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,92.78335309028625,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,99.3103448275862,6,4,5,105.09068989753723,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,96.39846743295018,6,2,5,77.04900646209717,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,50.21804881095886,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,43.70422339439392,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,40.0,6,2,5,91.58207178115845,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,40.0,2,2,5,66.40097308158875,unified_bank_debit_credit_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,100.0,6,5,5,228.23942351341248,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,83.63636363636363,6,4,5,89.35231161117554,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,220.9406774044037,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,75.86594080924988,unified_bank_amount_description_2turn,False
