image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,81.14767980575562,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,92.058349609375,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,99.3103448275862,6,4,5,104.43311095237732,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,57.60672879219055,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,46.26048946380615,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,43.56246614456177,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,40.0,6,2,5,91.0889937877655,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.28587319243604,6,3,5,61.18498468399048,unified_bank_debit_credit_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,98.44617092119867,6,3,5,201.4912769794464,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,97.77777777777779,6,4,5,85.70398616790771,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,194.64714407920837,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,67.9549548625946,unified_bank_amount_description_2turn,False
