image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,83.07692307692307,6,4,5,77.49154305458069,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,98.94736842105264,6,4,5,70.50533676147461,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,99.3103448275862,6,4,5,104.70699834823608,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,57.50891184806824,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,39.41446661949158,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,40.412665367126465,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,40.0,6,2,5,91.2925398349762,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.93103448275862,6,4,5,57.732256174087524,unified_bank_debit_credit_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,91.82352941176471,6,3,5,194.5610544681549,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,97.77777777777779,6,4,5,85.88572549819946,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,187.1085708141327,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,59.055846214294434,unified_bank_amount_description_2turn,False
