image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,80.79436707496643,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,75.42196607589722,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,91.42857142857143,6,4,5,117.2531566619873,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,60.610119581222534,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,44.07464599609375,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,58.0952380952381,6,2,5,38.634291887283325,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,42.7935426235199,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,47.5,6,2,5,95.56122946739197,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.28587319243604,6,3,5,61.58333659172058,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,98.82352941176471,6,4,5,211.861967086792,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,97.5,6,4,5,206.8204185962677,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,80.0,6,4,5,87.82543683052063,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,139.27941417694092,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,47.28823113441467,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,67.63636363636364,6,2,5,129.82405614852905,unified_bank_debit_credit_description_2turn,False
