image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,60.389487743377686,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,48.860924243927,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,100.0,6,5,5,71.36198806762695,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,34.369980812072754,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,23.81262731552124,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,94.28571428571428,6,3,5,27.748921155929565,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,23.15286159515381,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,100.0,6,5,5,53.31021165847778,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.93103448275862,6,4,5,34.581077337265015,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,30.0,2,1,5,190.37010955810547,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,99.62264150943396,6,4,5,114.56190371513367,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,83.63636363636363,6,4,5,50.24741792678833,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,100.0,6,5,5,111.2679123878479,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,36.50295686721802,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,98.98305084745763,6,4,5,86.98633813858032,unified_bank_debit_credit_description_2turn,False
