image_file,overall_accuracy,processing_time,date_format,total_rows,debit_rows,DOCUMENT_TYPE,STATEMENT_DATE_RANGE,TRANSACTION_DATES,LINE_ITEM_DESCRIPTIONS,TRANSACTION_AMOUNTS_PAID,DOCUMENT_TYPE_f1,STATEMENT_DATE_RANGE_f1,TRANSACTION_DATES_f1,LINE_ITEM_DESCRIPTIONS_f1,TRANSACTION_AMOUNTS_PAID_f1
cba_date_grouped.png,0.7,76.87645721435547,balance_description_2turn,12,12,BANK_STATEMENT,15 Mar 2024 - 14 Apr 2024,18 Mar 2024 | 19 Mar 2024 | 20 Mar 2024 | 22 Mar 2024 | 25 Mar 2024 | 28 Mar 2024 | 03 Apr 2024 | 05 Apr 2024 | 08 Apr 2024 | 10 Apr 2024 | 12 Apr 2024 | 14 Apr 2024,TELSTRA MOBILE SERVICES SYDNEY AUS | WOOLWORTHS 2847 MELBOURNE VIC AUS | SHELL SERVICE STATION RICHMOND VIC | NETFLIX SUBSCRIPTION | Transfer from xx8765 CommBank app | CAFE LATTE FITZROY VIC AUS | Transfer from xx2468 CommBank app | COLES SUPERMARKET CARLTON VIC | PARKING METERS MELBOURNE VIC | RENT PAYMENT REAL ESTATE | Transfer from xx8765 CommBank app | CHEMIST WAREHOUSE MELBOURNE VIC,"48.50 | 127.35 | 89.60 | 22.99 | 500.00 | 18.50 | 2,000.00 | 156.78 | 15.00 | 1,850.00 | 75.00 | 54.64",1.0,1.0,0.5,0.5,0.5
cba_date_grouped_cont.png,0.8031162196679438,116.17605710029602,balance_description_2turn,19,19,BANK_STATEMENT,16 Apr 2024 - 26 May 2024,16 Apr 2024 | 18 Apr 2024 | 20 Apr 2024 | 22 Apr 2024 | 26 Apr 2024 | 28 Apr 2024 | 03 May 2024 | 05 May 2024 | 07 May 2024 | 08 May 2024 | 10 May 2024 | 12 May 2024 | 14 May 2024 | 16 May 2024 | 18 May 2024 | 20 May 2024 | 22 May 2024 | 24 May 2024 | 26 May 2024,RESTAURANT DINING SOUTHBANK VIC A | BOOKSTORE MELBOURNE CBD AU AUS | GYM MEMBERSHIP FITNESS FIRST VIC AU A | AUTO SERVICES BRUNSWICK AU AUS | HARDWARE STORE BUNNINGS VIC AU | ELECTRONICS STORE JB HI-FI AU AUS | Transfer to xx5432 CommBank app | Transfer to xx1984 CommBank app | Transfer to xx7654 CommBank app | PHARMACY CHEMIST MELBOURNE VIC | Direct Debit INSURANCE PREMIUM Majestii | Transfer from xx7654 CommBank app | STREAMING SERVICE SPOTIFY AUS | PET SUPPLIES PETBARN RICHMOND VIC | Transfer from xx8765 CommBank app | Transfer from xx2255 CommBank app | UTILITIES ELECTRICITY BILL | Transfer from xx7654 CommBank app | DEPARTMENT STORE MYERS VIC AU,185.00 | 67.40 | 79.99 | 245.00 | 124.85 | 399.00 | 200.00 | 150.00 | 400.00 | 42.30 | 85.50 | 50.00 | 14.99 | 98.75 | 120.00 | 200.00 | 178.60 | 65.00 | 234.90,1.0,1.0,0.5925925925925926,0.689655172413793,0.7333333333333333
transaction_summary.png,1.0,71.48094058036804,amount_description_2turn,4,4,BANK_STATEMENT,20 Feb 2024 - 18 Apr 2024,02 Mar 2024 | 28 Mar 2024 | 30 Mar 2024 | 02 Apr 2024,Payment | Payment | Instalment Payment | Instalment Payment,-$450.00 | -$685.00 | -$45.20 | -$128.75,1.0,1.0,1.0,1.0,1.0
cba_highligted.png,0.6,50.545872926712036,balance_description_2turn,3,3,BANK_STATEMENT,21 Mar - 03 Apr 2024,23 Mar | 30 Mar | 02 Apr,Salary CORPORATION PTY LTD BANK ACCOUNT | Salary ENTERPRISE WAGES | Transfer to xx9876 CommBank app,"2,145.80 | 1,285.65 | 4,200.00",1.0,1.0,0.5,0.0,0.5
low_contrast.png,0.9728587319243605,76.06887292861938,debit_credit_description_2turn,16,16,BANK_STATEMENT,05 Sep 2023 - 10 Sep 2023,05 Sep 2023 | 06 Sep 2023 | 06 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 07 Sep 2023 | 08 Sep 2023 | 08 Sep 2023 | 09 Sep 2023 | 10 Sep 2023,Otr Supermarket 9876 Sydney Aus | Otr Convenience 4321 Melbourne Aus | Otr Convenience 4321 Melbourne Aus | Retailstore 8765 Perth Aus | Otr Convenience 4321 Melbourne Aus | Valley Shopping Ct Brisbane Aus | Plaza Hotel Sydney Sydney Cre Aus | Plaza Hotel Sydney Sydney Cre Aus | Department Store Pl Adelaide Aus | Plaza Motorcycle Brisbane Aus | Plaza Hotel Sydney Sydney Cre Aus | Value Retail Pty Newcastle South Aus | Office Supplies Brisbane Aus | Valley Shop Brisbane Aus | Brisbane Store Brisbane Aus | Value Family Trust Brisbane Aus,45.80 | 28.45 | 15.90 | 12.35 | 34.60 | 67.00 | 89.00 | 23.50 | 156.95 | 245.00 | 389.00 | 12.80 | 78.45 | 45.30 | 23.90 | 890.00,1.0,1.0,0.896551724137931,0.967741935483871,1.0
nab_classic_highligted.png,0.7885714285714286,192.5604510307312,balance_description_2turn,17,17,BANK_STATEMENT,22 Mar 2024 - 25 Mar 2024,22 Mar 2024 | 22 Mar 2024 | 23 Mar 2024 | 23 Mar 2024 | 23 Mar 2024 | 23 Mar 2024 | 23 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 24 Mar 2024 | 25 Mar 2024,Auto Service | Ref: 00456789087 | Ref: 98765432168 | Ref: 65434789012 | Ref: 78901234567 | Ref: 89012345678 | Ref: 90123456789 | Ref: 01234567890 | Ref: 12345678901 | Ref: 23456789012 | Ref: 34567890123 | Ref: 45678901234 | Ref: 56789012345 | Ref: 67890123456 | Ref: 78901234569 | Ref: 89012345670 | Ref: 90123456781,315.60 | 34.85 | 89.75 | 45.50 | 125.00 | 78.40 | 345.60 | 67.80 | 56.90 | 234.50 | 89.60 | 145.80 | 267.40 | 78.90 | 45.80 | 123.60 | 189.50,1.0,1.0,0.9714285714285714,0.0,0.9714285714285714
cba_amount_balance.png,1.0,81.6589891910553,balance_description_2turn,12,12,BANK_STATEMENT,03 Jun 2023 - 14 Jun 2023,03 Jun 2023 | 04 Jun 2023 | 06 Jun 2023 | 06 Jun 2023 | 07 Jun 2023 | 08 Jun 2023 | 08 Jun 2023 | 09 Jun 2023 | 09 Jun 2023 | 10 Jun 2023 | 12 Jun 2023 | 14 Jun 2023,GROCERY MARKET SUBURB NSW AUS | DEPARTMENT STORE SHOPPING DIST NS AUS | CAFE CENTRAL T 54321F SUBURB AUS | CAFE CENTRAL T 54321F SUBURB AUS | ONLINE RETAILER.COM SYDNEY AU AUS | SERVICE STATION SUBURB NS AUS | SERVICE STATION SUBURB NS AUS | ONLINE SUBSCRIPTION SYDNEY AU AUS | ONLINE SUBSCRIPTION SYDNEY AU AUS | ELECTRONICS 9876 SUBURB NSW AUS | PHARMACY SERVICES MELBOURNE AUS | BOOKSTORE 2345 SYDNEY AU AUS,$78.90 | $345.80 | $24.50 | $31.20 | $18.95 | $95.40 | $28.60 | $89.00 | $145.50 | $567.30 | $42.85 | $234.90,1.0,1.0,1.0,1.0,1.0
cba_debit_credit.png,0.9777777777777779,62.52122402191162,debit_credit_description_2turn,15,15,BANK_STATEMENT,20 May - 24 May,20 May | 21 May | 21 May | 21 May | 21 May | 21 May | 21 May | 22 May | 22 May | 22 May | 23 May | 23 May | 23 May | 23 May | 24 May,Direct Debit 987654 Loan Repayment 234567 | RETAIL STORE SUBURB AU | SUPERMARKET SHOPPING SUBURB AU | SHOPPING SUBURB SUBURB AU | SHOPPING SUBURB SUBURB AU | Store RSL Suburb0 AU Cash Out $89.00 | Transfer To financially sorted CommBank App Tax | GROCERY STORE SUBURB AU | PETROL STATION SUBURB VICAU | RETAIL STORES SUBURB VICAU | DEPARTMENT STORE PTY LTD SUBURB VIC AU | RETAIL STORES EASTLINK VIC SUBURB AU | RETAIL STORE PTY LTD Suburb VICAU | RETAIL STORE PTY LTD Suburb VICAU | Afterpay afterpay.com AU AUS Card xx9012 Value Date: 22/05/2023,"178.50 | 245.00 | 89.95 | 34.50 | 67.00 | 145.80 | 450.00 | 124.00 | 78.90 | 56.40 | 1,456.80 | 67.75 | 89.25 | 45.80 | 234.90",1.0,1.0,1.0,0.888888888888889,1.0
westpac_debit_credit.png,0.4873914840843323,170.65755796432495,debit_credit_description_2turn,0,0,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,Stores Melbourne T2 Sydney Domestic Aus SUBURB NSW TOLL | Sydney Domestic Aus SUBURB NSW TOLL | SUBURB NSW TOLL | RETAIL STORE SUBURB SHOPPING CENTRE SUBURB | SHOPPING CENTRE SUBURB | AUTOMOTIVE SERVICE CAFE PTY LTD | CAFE PTY LTD | PHARMACY PTY LTD RESTAURANT 2347F FUEL AUSTRALIA PTY | RESTAURANT 2347F FUEL AUSTRALIA PTY | FUEL AUSTRALIA PTY | CO12 Y12-10684-33234 Sydney AUS INSURANCE CO SYDNEY AUS RETAIL HOTEL PTY LTD LOCATION AUS | RETAIL HOTEL PTY LTD LOCATION AUS | RETAIL AUSTRALIA PTY MELBOURNE AUS | CASH ADVANCE SPORTING PTY LTD DARWIN AUS | SPORTING PTY LTD DARWIN AUS | RETAIL BRANDS AU SUBURB AUS PARKING PTY LTD SUBURB DINING BAHAMA SUBURBS AUS | PARKING PTY LTD SUBURB DINING BAHAMA SUBURBS AUS | DINING BAHAMA SUBURBS AUS | RETAIL SERVICES 1849 SUBURB AUS | RETAIL COMPANY 1849 SUBURB AUS SHOPPING AUSTRALIA PTY LTD SUBURB AUS RETAIL STORES SUBURB AUS | SHOPPING AUSTRALIA PTY LTD SUBURB AUS | RETAIL STORES SUBURB AUS | SERVICES 123 Accounting SUBURB AUS RETAIL INDUSTRIAL SUBURB EAST | RETAIL INDUSTRIAL SUBURB EAST | RETAIL STORE 22478F SUBURB AUS CAFE STORE 22478F SUBURB AUS AUTOMOTIVE SERVICE SUBURB AUS | CAFE STORE 22478F SUBURB AUS | AUTOMOTIVE SERVICE SUBURB AUS | RETAIL STORE FT SUBURB H LOCATION AUS RETAIL STORES 1849 SUBURB AUS | RETAIL STORES 1849 SUBURB AUS | RETAIL STORE EPARK ONLN28 SUBURB 28 AUS CRED VOUCHER,"12.50 | 89.45 | 45.90 | 234.80 | 67.30 | 156.70 | 28.95 | 78.40 | 145.60 | 456.80 | 345.90 | 789.50 | 456.80 | 750.00 | 89.60 | 78.40 | 45.38 | 234.00 | 189.50 | 567.80 | 234.00 | 89.45 | 678.05 | 456.60 | 234.51 | 189.72 | 1,246.49 | 356.00 | 89.70 | 234.83",1.0,0.0,0.0,0.4878048780487805,0.9491525423728813
cba_home_loan.png,0.9428571428571428,50.68859624862671,balance_description_2turn,4,4,BANK_STATEMENT,27 Oct - 16 Nov,27 Oct | 02 Nov | 04 Nov | 13 Nov,Repayment Redraw NetBank Backdated to 25/10/25 | Interest charged | Reversal of a transaction made 13/11/25 | Interest charged,54.00 | 85.94 | 0.02 | 0.03,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
