image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,109.23990106582642,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,91.34887194633484,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,100.0,6,5,5,159.90198302268982,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,75.17060422897339,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,80.0,6,4,5,65.5355715751648,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,86.66666666666666,6,3,5,85.5328996181488,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,96.0,6,4,5,52.00865316390991,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,20.0,1,1,5,120.07940697669983,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,20.0,1,1,5,74.59937167167664,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,80.96240601503759,6,2,5,167.13378524780273,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,100.0,6,5,5,263.2422556877136,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,100.0,6,5,5,109.66780638694763,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,249.30903816223145,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,81.21080136299133,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,20.0,1,1,5,139.9540092945099,unified_bank_debit_credit_description_2turn,False
