image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,14.00981855392456,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,70.0,6,2,5,11.747712850570679,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,84.6305418719212,6,2,5,17.312769412994385,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,9.626407861709595,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,70.0,6,2,5,7.3417394161224365,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,74.66666666666666,6,2,5,13.138224124908447,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,7.380100965499878,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,97.88177339901478,6,3,5,14.86650037765503,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.28587319243604,6,3,5,10.085126638412476,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,98.25210084033614,6,3,5,24.976524353027344,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,98.4,6,4,5,32.31834650039673,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,97.77777777777779,6,4,5,14.098434925079346,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,92.44010647737356,6,2,5,31.138450860977173,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,10.495532989501953,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,42.5,6,2,5,14.66638708114624,unified_bank_debit_credit_description_2turn,False
