image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,125.46582913398743,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,117.44723963737488,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,91.42857142857143,6,4,5,194.95785975456238,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,90.0598304271698,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,71.28701090812683,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,90.47619047619048,6,3,5,61.05643057823181,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,67.40429139137268,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,40.0,6,2,5,134.8555943965912,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.28587319243604,6,3,5,93.44987463951111,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,98.82352941176471,6,4,5,283.81147599220276,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,98.4,6,4,5,306.18383717536926,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,83.63636363636363,6,4,5,110.37313294410706,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,295.9856436252594,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,102.77694869041443,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,69.44982773471146,6,2,5,270.8734323978424,unified_bank_debit_credit_description_2turn,False
