image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,22.93830108642578,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,70.0,6,2,5,19.850494146347046,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,55.91304347826088,6,2,5,31.4030659198761,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,16.28748059272766,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,63.99999999999999,6,2,5,12.058340787887573,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,55.714285714285715,6,2,5,17.194697618484497,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,12.071224212646484,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,96.23342175066313,6,3,5,25.318535089492798,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.28587319243604,6,3,5,16.71976137161255,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,61.5,6,2,5,27.733421325683594,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,97.0212765957447,6,4,5,54.81937861442566,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,78.94736842105263,6,3,5,19.889705419540405,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,98.82352941176471,6,4,5,52.98875117301941,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,17.611153602600098,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,44.848484848484844,6,2,5,36.42213034629822,unified_bank_debit_credit_description_2turn,False
