image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,88.00000000000001,6,4,5,23.03563141822815,unified_bank_amount_description_2turn,False
cba_date_grouped.png,BANK_STATEMENT,100.0,6,5,5,19.863099336624146,unified_bank_balance_description_2turn,False
cba_date_grouped_cont.png,BANK_STATEMENT,91.42857142857143,6,4,5,31.39619541168213,unified_bank_balance_description_2turn,False
cba_debit_credit.png,BANK_STATEMENT,97.77777777777779,6,4,5,16.282477378845215,unified_bank_debit_credit_description_2turn,False
cba_highligted.png,BANK_STATEMENT,100.0,6,5,5,12.03066372871399,unified_bank_balance_description_2turn,False
cba_home_loan.png,BANK_STATEMENT,58.0952380952381,6,2,5,17.151997089385986,unified_bank_balance_description_2turn,False
image_003.png,BANK_STATEMENT,100.0,6,5,5,12.05577301979065,unified_bank_balance_description_2turn,False
image_009.png,BANK_STATEMENT,47.5,6,2,5,25.321945190429688,unified_bank_balance_description_2turn,False
low_contrast.png,BANK_STATEMENT,97.28587319243604,6,3,5,16.720065355300903,unified_bank_debit_credit_description_2turn,False
nab_classic_highligted.png,BANK_STATEMENT,78.60098522167489,6,2,5,27.761589288711548,unified_bank_balance_description_2turn,False
synthetic_chrono.png,BANK_STATEMENT,97.0212765957447,6,4,5,54.82361435890198,unified_bank_balance_description_2turn,False
synthetic_multiline.png,BANK_STATEMENT,80.0,6,4,5,19.895716667175293,unified_bank_balance_description_2turn,False
synthetic_reverse_chrono.png,BANK_STATEMENT,45.615763546798036,6,2,5,53.000267028808594,unified_bank_balance_description_2turn,False
transaction_summary.png,BANK_STATEMENT,100.0,6,5,5,17.600823879241943,unified_bank_amount_description_2turn,False
westpac_debit_credit.png,BANK_STATEMENT,44.848484848484844,6,2,5,36.441384077072144,unified_bank_debit_credit_description_2turn,False
