image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
logbook_001_professional.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,31.917824506759644,internvl3_vehicle_logbook,False
logbook_002_spreadsheet.png,VEHICLE_LOGBOOK,100.0,15,15,15,29.706611156463623,internvl3_vehicle_logbook,False
logbook_003_handwritten.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,28.848050355911255,internvl3_vehicle_logbook,False
logbook_004_ato_form.png,VEHICLE_LOGBOOK,100.0,15,15,15,32.666022062301636,internvl3_vehicle_logbook,False
logbook_005_notebook.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,31.385838508605957,internvl3_vehicle_logbook,False
logbook_006_commercial.png,VEHICLE_LOGBOOK,100.0,15,15,15,34.24085307121277,internvl3_vehicle_logbook,False
logbook_007_minimal.png,VEHICLE_LOGBOOK,80.0,15,12,15,31.39303731918335,internvl3_vehicle_logbook,False
logbook_008_accounting.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,31.713520288467407,internvl3_vehicle_logbook,False
logbook_009_scanned.png,VEHICLE_LOGBOOK,99.64912280701755,15,14,15,31.563615560531616,internvl3_vehicle_logbook,False
logbook_010_mobile_app.png,VEHICLE_LOGBOOK,85.96491228070175,14,11,15,29.061291694641113,internvl3_vehicle_logbook,False
