image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
itinerary_001_AS_CBR_CBR_3leg.png,TRAVEL_EXPENSE,62.5,7,5,8,16.565096616744995,internvl3_travel_expense,False
itinerary_002_SX_MEL_MEL_4leg.png,TRAVEL_EXPENSE,50.0,6,4,8,20.56198763847351,internvl3_travel_expense,False
itinerary_003_SX_BNE_BNE_4leg.png,TRAVEL_EXPENSE,62.5,7,5,8,16.979644298553467,internvl3_travel_expense,False
itinerary_004_SX_CBR_PER_4leg.png,TRAVEL_EXPENSE,75.0,7,6,8,16.75763702392578,internvl3_travel_expense,False
itinerary_005_PW_DRW_DRW_2leg.png,TRAVEL_EXPENSE,58.33333333333333,6,4,8,14.029436826705933,internvl3_travel_expense,False
itinerary_006_PW_ADL_ADL_2leg.png,TRAVEL_EXPENSE,45.83333333333333,6,3,8,14.064369916915894,internvl3_travel_expense,False
itinerary_007_AS_BNE_BNE_3leg.png,TRAVEL_EXPENSE,62.5,7,5,8,16.450536727905273,internvl3_travel_expense,False
ticket_001_SX_SYD_HBA.png,TRAVEL_EXPENSE,62.5,7,5,8,15.485725402832031,internvl3_travel_expense,False
ticket_002_AS_DRW_PER.png,TRAVEL_EXPENSE,62.5,6,5,8,13.259040594100952,internvl3_travel_expense,False
ticket_003_PW_BNE_PER.png,TRAVEL_EXPENSE,62.5,6,5,8,13.644306421279907,internvl3_travel_expense,False
