image_file,image_name,document_type,processing_time,field_count,found_fields,field_coverage,prompt_used,timestamp,overall_accuracy,fields_extracted,fields_matched,total_fields,inference_only,model_version,gpu_type,precision,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,STATEMENT_DATE_RANGE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID
itinerary_001_AS_CBR_CBR_3leg.png,itinerary_001_AS_CBR_CBR_3leg.png,travel_expense,14.75575304031372,8,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759306,62.5,7,5,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$384.50,NOT_FOUND,NOT_FOUND
itinerary_002_SX_MEL_MEL_4leg.png,itinerary_002_SX_MEL_MEL_4leg.png,travel_expense,18.397930145263672,8,6,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759350,50.0,6,4,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Southern Cross Airways,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$748.11,NOT_FOUND,NOT_FOUND
itinerary_003_SX_BNE_BNE_4leg.png,itinerary_003_SX_BNE_BNE_4leg.png,travel_expense,14.996854782104492,8,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759366,62.5,7,5,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,SOUTHERN CROSS AIRWAYS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1228.87,NOT_FOUND,NOT_FOUND
itinerary_004_SX_CBR_PER_4leg.png,itinerary_004_SX_CBR_PER_4leg.png,travel_expense,14.82591962814331,8,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759380,75.0,7,6,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,SOUTHERN CROSS AIRWAYS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1109.64,NOT_FOUND,NOT_FOUND
itinerary_005_PW_DRW_DRW_2leg.png,itinerary_005_PW_DRW_DRW_2leg.png,travel_expense,12.913193225860596,8,6,11.76470588235294,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759391,45.83333333333333,6,3,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$532.51,NOT_FOUND,NOT_FOUND
itinerary_006_PW_ADL_ADL_2leg.png,itinerary_006_PW_ADL_ADL_2leg.png,travel_expense,12.450448751449585,8,6,11.76470588235294,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759402,58.33333333333333,6,4,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1803.63,NOT_FOUND,NOT_FOUND
itinerary_007_AS_BNE_BNE_3leg.png,itinerary_007_AS_BNE_BNE_3leg.png,travel_expense,14.54038953781128,8,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759412,62.5,7,5,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1190.09,NOT_FOUND,NOT_FOUND
ticket_001_SX_SYD_HBA.png,ticket_001_SX_SYD_HBA.png,travel_expense,13.531416416168213,8,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759423,62.5,7,5,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Southern Cross Airways,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$284.76,NOT_FOUND,NOT_FOUND
ticket_002_AS_DRW_PER.png,ticket_002_AS_DRW_PER.png,travel_expense,12.072566509246826,8,6,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759433,37.5,6,3,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$390.42,NOT_FOUND,NOT_FOUND
ticket_003_PW_BNE_PER.png,ticket_003_PW_BNE_PER.png,travel_expense,12.656801223754883,8,6,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T23:04:32.759442,50.0,6,4,8,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,PACIFIC WANDERER,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$384.46,NOT_FOUND,NOT_FOUND
