image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
itinerary_001_AS_CBR_CBR_3leg.png,TRAVEL_EXPENSE,87.5,9,7,8,16.604762315750122,internvl3_travel_expense,False
itinerary_002_SX_MEL_MEL_4leg.png,TRAVEL_EXPENSE,62.5,8,5,8,20.644359588623047,internvl3_travel_expense,False
itinerary_003_SX_BNE_BNE_4leg.png,TRAVEL_EXPENSE,87.5,9,7,8,17.083746194839478,internvl3_travel_expense,False
itinerary_004_SX_CBR_PER_4leg.png,TRAVEL_EXPENSE,100.0,9,8,8,16.799657821655273,internvl3_travel_expense,False
itinerary_005_PW_DRW_DRW_2leg.png,TRAVEL_EXPENSE,83.33333333333333,8,6,8,14.116882085800171,internvl3_travel_expense,False
itinerary_006_PW_ADL_ADL_2leg.png,TRAVEL_EXPENSE,70.83333333333333,8,5,8,14.140809297561646,internvl3_travel_expense,False
itinerary_007_AS_BNE_BNE_3leg.png,TRAVEL_EXPENSE,87.5,9,7,8,16.626604318618774,internvl3_travel_expense,False
ticket_001_SX_SYD_HBA.png,TRAVEL_EXPENSE,87.5,9,7,8,15.545831680297852,internvl3_travel_expense,False
ticket_002_AS_DRW_PER.png,TRAVEL_EXPENSE,75.0,8,6,8,13.006069898605347,internvl3_travel_expense,False
ticket_003_PW_BNE_PER.png,TRAVEL_EXPENSE,75.0,8,6,8,13.745556354522705,internvl3_travel_expense,False
