image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,INVOICE,85.71428571428571,0,12,14,5.492456674575806,internvl3_invoice,False
cba_date_grouped.png,INVOICE,71.42857142857143,0,10,14,3.2090725898742676,internvl3_invoice,False
cba_date_grouped_cont.png,INVOICE,71.42857142857143,0,10,14,2.4591615200042725,internvl3_invoice,False
cba_debit_credit.png,INVOICE,85.71428571428571,0,12,14,2.5560953617095947,internvl3_invoice,False
cba_highligted.png,INVOICE,78.57142857142857,0,11,14,3.4837162494659424,internvl3_invoice,False
cba_home_loan.png,INVOICE,78.57142857142857,0,11,14,3.2935404777526855,internvl3_invoice,False
image_001.png,INVOICE,0.0,0,0,14,1.8013036251068115,internvl3_invoice,False
image_002.png,INVOICE,0.0,0,0,14,1.811873435974121,internvl3_invoice,False
image_003.png,INVOICE,71.42857142857143,0,10,14,2.321157932281494,internvl3_invoice,False
image_004.png,INVOICE,0.0,0,0,14,1.8212864398956299,internvl3_invoice,False
image_005.png,INVOICE,0.0,0,0,14,2.302598714828491,internvl3_invoice,False
image_006.png,INVOICE,0.0,0,0,14,3.284928798675537,internvl3_invoice,False
image_007.png,INVOICE,0.0,0,0,14,2.199263095855713,internvl3_invoice,False
image_008.png,INVOICE,71.42857142857143,0,10,14,1.8337445259094238,internvl3_invoice,False
image_009.png,INVOICE,71.42857142857143,0,10,14,1.81349778175354,internvl3_invoice,False
low_contrast.png,INVOICE,85.71428571428571,0,12,14,2.243811845779419,internvl3_invoice,False
nab_classic_highligted.png,INVOICE,71.42857142857143,0,10,14,3.0449633598327637,internvl3_invoice,False
transaction_summary.png,INVOICE,85.71428571428571,0,12,14,2.9481725692749023,internvl3_invoice,False
westpac_debit_credit.png,INVOICE,78.57142857142857,0,11,14,3.0199544429779053,internvl3_invoice,False
