image_file,image_name,document_type,processing_time,field_count,found_fields,field_coverage,prompt_used,timestamp,overall_accuracy,fields_extracted,fields_matched,total_fields,inference_only,model_version,gpu_type,precision,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,STATEMENT_DATE_RANGE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID
itinerary_001_AS_CBR_CBR_3leg.png,itinerary_001_AS_CBR_CBR_3leg.png,travel_expense,16.8599534034729,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464259,66.66666666666666,7,4,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$384.50,NOT_FOUND,NOT_FOUND
itinerary_002_OA_PER_DRW_2leg.png,itinerary_002_OA_PER_DRW_2leg.png,travel_expense,12.18235445022583,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464287,66.66666666666666,7,4,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,OUTBACK AIR,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$447.35,NOT_FOUND,NOT_FOUND
itinerary_003_OA_SYD_DRW_4leg.png,itinerary_003_OA_SYD_DRW_4leg.png,travel_expense,18.434085845947266,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464302,66.66666666666666,7,4,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,OUTBACK AIR,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1230.75,NOT_FOUND,NOT_FOUND
itinerary_004_PW_HBA_HBA_4leg.png,itinerary_004_PW_HBA_HBA_4leg.png,travel_expense,18.414271116256714,6,6,11.76470588235294,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464314,50.0,6,3,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$178.473,NOT_FOUND,NOT_FOUND
itinerary_005_AS_ADL_HBA_4leg.png,itinerary_005_AS_ADL_HBA_4leg.png,travel_expense,17.08230233192444,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464341,66.66666666666666,7,4,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1670.33,NOT_FOUND,NOT_FOUND
itinerary_006_SX_CBR_ADL_3leg.png,itinerary_006_SX_CBR_ADL_3leg.png,travel_expense,15.0563485622406,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464352,66.66666666666666,7,4,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Southern Cross Airways,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$1513.84,NOT_FOUND,NOT_FOUND
itinerary_007_AS_MEL_MEL_4leg.png,itinerary_007_AS_MEL_MEL_4leg.png,travel_expense,18.115683794021606,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464363,83.33333333333334,7,5,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$2622.12,NOT_FOUND,NOT_FOUND
ticket_001_SX_SYD_HBA.png,ticket_001_SX_SYD_HBA.png,travel_expense,11.670403718948364,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464373,83.33333333333334,7,5,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Southern Cross Airways,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$284.76,NOT_FOUND,NOT_FOUND
ticket_002_AS_DRW_PER.png,ticket_002_AS_DRW_PER.png,travel_expense,12.341719388961792,6,7,17.647058823529413,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464383,100.0,7,6,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,Aussie Sky Airlines,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$390.42,NOT_FOUND,NOT_FOUND
ticket_003_PW_BNE_PER.png,ticket_003_PW_BNE_PER.png,travel_expense,10.779666662216187,6,6,11.76470588235294,internvl3_5_8b_travel_expense,2026-02-01T21:58:05.464393,83.33333333333334,6,5,6,False,InternVL3.5-8B,H200,bfloat16,TRAVEL_EXPENSE,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,$384.46,NOT_FOUND,NOT_FOUND
