image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
cba_amount_balance.png,BANK_STATEMENT,0.0,0,0,0,22.734764099121094,internvl3_bank_statement,False
cba_date_grouped.png,BANK_STATEMENT,0.0,0,0,0,18.188204288482666,internvl3_bank_statement,False
cba_date_grouped_cont.png,BANK_STATEMENT,0.0,0,0,0,20.391111850738525,internvl3_bank_statement,False
cba_debit_credit.png,BANK_STATEMENT,0.0,0,0,0,22.929903745651245,internvl3_bank_statement,False
cba_highligted.png,BANK_STATEMENT,0.0,0,0,0,11.150998592376709,internvl3_bank_statement,False
cba_home_loan.png,BANK_STATEMENT,0.0,0,0,0,15.017069339752197,internvl3_bank_statement,False
image_001.png,RECEIPT,92.85714285714286,14,13,14,11.222429990768433,internvl3_receipt,False
image_002.png,RECEIPT,92.85714285714286,14,13,14,11.80358600616455,internvl3_receipt,False
image_003.png,BANK_STATEMENT,52.72727272727272,5,1,5,14.39559531211853,internvl3_bank_statement,False
image_004.png,RECEIPT,92.85714285714286,14,13,14,9.238118171691895,internvl3_receipt,False
image_005.png,INVOICE,92.85714285714286,14,13,14,12.511351346969604,internvl3_invoice,False
image_006.png,INVOICE,92.85714285714286,14,13,14,14.12624454498291,internvl3_invoice,False
image_007.png,INVOICE,64.28571428571429,11,9,14,11.202362775802612,internvl3_invoice,False
image_008.png,BANK_STATEMENT,54.23076923076924,5,2,5,37.87723112106323,internvl3_bank_statement,False
image_009.png,BANK_STATEMENT,80.83916083916083,5,2,5,24.228538274765015,internvl3_bank_statement,False
low_contrast.png,BANK_STATEMENT,0.0,0,0,0,20.832896947860718,internvl3_bank_statement,False
nab_classic_highligted.png,BANK_STATEMENT,0.0,0,0,0,32.09811973571777,internvl3_bank_statement,False
transaction_summary.png,BANK_STATEMENT,0.0,0,0,0,15.859538078308105,internvl3_bank_statement,False
westpac_debit_credit.png,BANK_STATEMENT,0.0,0,0,0,32.61060571670532,internvl3_bank_statement,False
