image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
itinerary_001_AS_CBR_CBR_3leg.png,TRAVEL_EXPENSE,0.0,0,0,8,15.518803119659424,internvl3_travel_expense,False
itinerary_002_SX_MEL_MEL_4leg.png,TRAVEL_EXPENSE,87.5,9,7,8,15.890535354614258,internvl3_travel_expense,False
itinerary_003_SX_BNE_BNE_2leg.png,TRAVEL_EXPENSE,0.0,0,0,8,14.871761798858643,internvl3_travel_expense,False
itinerary_004_PW_DRW_SYD_4leg.png,TRAVEL_EXPENSE,77.11538461538461,8,5,8,16.528993606567383,internvl3_travel_expense,False
itinerary_005_PW_SYD_SYD_2leg.png,TRAVEL_EXPENSE,0.0,0,0,8,15.755255699157715,internvl3_travel_expense,False
itinerary_006_AS_HBA_MEL_2leg.png,TRAVEL_EXPENSE,0.0,0,0,8,18.920196294784546,internvl3_travel_expense,False
itinerary_007_PW_DRW_BNE_4leg.png,TRAVEL_EXPENSE,78.86363636363636,9,5,8,15.188509702682495,internvl3_travel_expense,False
ticket_001_SX_SYD_HBA.png,TRAVEL_EXPENSE,87.5,9,7,8,14.36165738105774,internvl3_travel_expense,False
ticket_002_AS_DRW_PER.png,TRAVEL_EXPENSE,75.0,9,6,8,13.47240948677063,internvl3_travel_expense,False
ticket_003_PW_BNE_PER.png,TRAVEL_EXPENSE,75.0,8,6,8,14.069846868515015,internvl3_travel_expense,False
