image_name,document_type,overall_accuracy,fields_extracted,fields_matched,total_fields,processing_time,prompt_used,inference_only
logbook_001_professional.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,31.962489366531372,internvl3_vehicle_logbook,False
logbook_002_spreadsheet.png,VEHICLE_LOGBOOK,100.0,15,15,15,29.696671962738037,internvl3_vehicle_logbook,False
logbook_003_handwritten.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,28.95818567276001,internvl3_vehicle_logbook,False
logbook_004_ato_form.png,VEHICLE_LOGBOOK,100.0,15,15,15,32.76135301589966,internvl3_vehicle_logbook,False
logbook_005_notebook.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,31.758081197738647,internvl3_vehicle_logbook,False
logbook_006_commercial.png,VEHICLE_LOGBOOK,100.0,15,15,15,34.37780237197876,internvl3_vehicle_logbook,False
logbook_007_minimal.png,VEHICLE_LOGBOOK,80.0,15,12,15,31.453741312026978,internvl3_vehicle_logbook,False
logbook_008_accounting.png,VEHICLE_LOGBOOK,93.33333333333333,15,14,15,31.824992895126343,internvl3_vehicle_logbook,False
logbook_009_scanned.png,VEHICLE_LOGBOOK,99.64912280701755,15,14,15,31.695292949676514,internvl3_vehicle_logbook,False
logbook_010_mobile_app.png,VEHICLE_LOGBOOK,85.96491228070175,14,11,15,29.114310264587402,internvl3_vehicle_logbook,False
